"floatID"	"lon"	"lat"	"datetime_JULD"	"datetime_UTC"	"temp"	"sal"	"pCO2_MLR"	"press"	"flag"	"yr"	"mm"	"dd"	"ws"	"sst"	"sea_ice"
5905638	174.024	-67.843	24982.0548611111	"2018-05-26 01:00:00"	-1.8323	34.2294	454	19.17	0	2018	5	26	1.22077456052998	-1.6948028421182	88.4
5904860	-146.349	-72.355	24483.19375	"2017-01-12 04:00:00"	-1.01	33.4473	382.9	8.81	0	2017	1	12	7.01632570893848	-0.980156778091789	0
5904860	-146.491	-72.346	24493.18125	"2017-01-22 04:00:00"	-0.8614	33.3531	366.8	7.54	0	2017	1	22	7.92774015275285	-0.905898219751596	0
5904860	-146.483	-72.259	24503.1923611111	"2017-02-01 04:00:00"	-0.7981	33.5323	365.1	7.28	0	2017	2	1	10.6443151650867	-0.840719981208444	0
5904860	-146.605	-72.209	24513.2180555556	"2017-02-11 05:00:00"	-0.5115	33.5432	359.3	6.9	0	2017	2	11	7.28356694760628	-0.86757118060827	0
5904860	-146.956	-72.168	24523.2645833333	"2017-02-21 06:00:00"	-0.4638	33.4489	349.9	7.64	0	2017	2	21	2.20146033474658	-0.948319978803396	0
5904860	-147.427	-72.107	24533.3090277778	"2017-03-03 07:00:00"	-0.5609	33.4983	320.6	7.03	0	2017	3	3	9.97404069458717	-1.07055997607112	0
5904860	-147.759	-71.971	24543.3444444444	"2017-03-13 08:00:00"	-0.7161	33.4295	303.8	6.1	0	2017	3	13	8.23357086323169	-1.16991997385025	0
5904860	-148.001	-71.769	24553.3458333333	"2017-03-23 08:00:00"	-0.8216	33.4209	313.8	4.79	0	2017	3	23	4.99580808443308	-1.28807997120917	0
5904860	-148.321	-71.681	24563.5597222223	"2017-04-02 13:00:00"	-1.0921	33.3837	317.1	5.63	0	2017	4	2	2.58401895929957	-1.42127996823192	0
5904860	-148.565	-71.667	24573.6375	"2017-04-12 15:00:00"	-1.3934	33.4576	329.7	6.18	0	2017	4	12	3.11492081899179	-1.55767996518314	0
5904860	-149.054	-71.715	24583.7715277778	"2017-04-22 18:00:00"	-1.8223	33.5472	337.5	21.36	0	2017	4	22	3.16750674434898	-1.62003996378928	1.52004479393688
5904860	-149.536	-71.763	24593.7381944444	"2017-05-02 17:00:00"	-1.8437	33.6649	343.1	20.9	0	2017	5	2	7.10467066645196	-1.60067996422201	22.6543363705422
5904860	-150.019	-71.81	24603.7423611111	"2017-05-12 17:00:00"	-1.8478	33.742	346.7	21.45	0	2017	5	12	6.63053232099558	-1.62999996356666	81.4922553244482
5904860	-150.5	-71.858	24613.7083333334	"2017-05-22 17:00:00"	-1.8522	33.8179	350.4	21.54	0	2017	5	22	4.54326828084908	-1.76533996054158	90.7998509178112
5904860	-150.982	-71.905	24623.6854166667	"2017-06-01 16:00:00"	-1.8523	33.8931	355.5	21.01	0	2017	6	1	3.61781967469627	-1.73999996110797	88
5904860	-151.464	-71.953	24633.6826388889	"2017-06-11 16:00:00"	-1.856	33.9342	358.8	21.34	0	2017	6	11	5.71955672621625	-1.7799999602139	92.9203366372139
5904860	-151.946	-72	24643.6506944444	"2017-06-21 15:00:00"	-1.8259	33.9837	370.7	21.29	0	2017	6	21	5.52769049861484	-1.73499996121973	82.0214318814467
5904860	-152.429	-72.048	24653.6534722223	"2017-07-01 15:00:00"	-1.829	34.0315	379.8	21.81	0	2017	7	1	7.89628387802918	-1.69999996200204	86.0011211881016
5904860	-152.91	-72.095	24663.6256944444	"2017-07-11 15:00:00"	-1.8336	34.0387	374.3	20.64	0	2017	7	11	6.97102619213514	-1.74999996088445	88.8
5904860	-153.393	-72.143	24673.6222222223	"2017-07-21 14:00:00"	-1.8043	34.0754	382.4	21.25	0	2017	7	21	7.77750197944343	-1.76999996043742	93.5385153595922
5904860	-153.875	-72.19	24683.5972222222	"2017-07-31 14:00:00"	-1.7874	34.0987	389.8	21.44	0	2017	7	31	6.74359798864328	-1.7273999613896	91.3403000808376
5904860	-154.357	-72.238	24693.5944444444	"2017-08-10 14:00:00"	-1.8158	34.1075	388.6	20.05	0	2017	8	10	8.32420456115656	-1.76999996043742	90.6456949210087
5904860	-154.838	-72.285	24703.5576388889	"2017-08-20 13:00:00"	-1.771	34.1202	390.2	7.17	0	2017	8	20	1.66868159075051	-1.73999996110797	92.2586466039094
5904860	-155.321	-72.333	24713.5611111111	"2017-08-30 13:00:00"	-1.7585	34.116	393.9	5.72	0	2017	8	30	6.71770386400129	-1.6787999624759	83.1859985722568
5904860	-155.803	-72.38	24723.5284722223	"2017-09-09 12:00:00"	-1.7724	34.125	396.1	7.47	0	2017	9	9	6.42073493952205	-1.72019996155053	88.9083783135056
5904860	-156.296	-72.429	24733.7430555555	"2017-09-19 17:00:00"	-1.794	34.1288	403.2	21.82	0	2017	9	19	8.23133721346799	-1.73999996110797	91.0961173349901
5904860	-156.778	-72.476	24743.725	"2017-09-29 17:00:00"	-1.8132	34.1425	399.7	21.85	0	2017	9	29	14.8291319642847	-1.7840399601236	92.2027538733145
5904860	-157.261	-72.524	24753.7222222222	"2017-10-09 17:00:00"	-1.8198	34.1451	400.8	21.34	0	2017	10	9	5.4775345874714	-1.73999996110797	92.0515960165586
5904980	-74.232	-66.423	24473.5048611111	"2017-01-02 12:00:00"	1.1598	33.8207	364.1	6.44	0	2017	1	2	7.55443360865519	1.08714173570048	0
5904980	-74.097	-66.563	24483.5402777778	"2017-01-12 12:00:00"	1.4559	33.8112	371.7	7.49	0	2017	1	12	8.95979703837843	1.58815548450196	0
5904980	-72.86	-66.781	24493.5416666666	"2017-01-22 12:00:00"	2.5801	33.9996	382.9	6.39	0	2017	1	22	5.25689842095194	2.32318394807279	0
5904980	-72.143	-66.155	24503.61875	"2017-02-01 14:00:00"	2.4268	33.8579	373.1	7.82	0	2017	2	1	6.21932642456816	2.12752635244608	0
5904980	-73.567	-66.289	24513.6666666666	"2017-02-11 15:00:00"	2.7456	33.9029	359	7.43	0	2017	2	11	3.6159956532349	2.60279802182293	0
5904980	-72.51	-65.631	24523.7479166667	"2017-02-21 17:00:00"	2.9383	33.8288	369.2	7.93	0	2017	2	21	4.68197427827359	3.08487993104756	0
5904980	-71.461	-65.456	24533.8194444445	"2017-03-03 19:00:00"	2.5504	33.8637	358.6	6.93	0	2017	3	3	4.17327824501442	2.70554361952639	0
5904980	-71.591	-65.221	24543.975	"2017-03-13 23:00:00"	2.8312	33.6058	373.7	7.05	0	2017	3	13	3.90024870812873	2.95643769391847	0
5904980	-71.791	-65.363	24554.0319444444	NA	2.6348	33.5801	373.2	7.43	0	NA	NA	NA	NA	NA	NA
5904980	-71.756	-65.362	24564.125	"2017-04-03 03:00:00"	1.788	33.7493	365.2	7.66	0	2017	4	3	3.26529656858885	1.38225740910414	0
5904980	-71.744	-65.054	24574.225	"2017-04-13 05:00:00"	1.5564	33.7034	365.4	7.91	0	2017	4	13	7.66845043654105	1.40188812866536	0
5904980	-70.766	-64.582	24584.2763888889	"2017-04-23 06:00:00"	0.8253	33.7955	377.2	7.73	0	2017	4	23	3.77389644749791	0.988010377916253	0
5904980	-69.701	-64.257	24594.3277777778	"2017-05-03 07:00:00"	0.8477	33.7218	369.3	7.39	0	2017	5	3	7.21794727041745	0.38566463137972	0
5904980	-68.783	-64.001	24604.3902777778	"2017-05-13 09:00:00"	0.8302	33.7762	377.2	7.69	0	2017	5	13	1.8351642447345	0.125250557200417	0
5904980	-68.553	-64.313	24614.46875	"2017-05-23 11:00:00"	0.2657	33.8168	389.8	6.37	0	2017	5	23	4.41005898658059	0.0303257593221646	0
5904980	-68.222	-63.758	24624.5159722222	"2017-06-02 12:00:00"	-0.0887	33.7001	379.1	7.63	0	2017	6	2	4.13156501574026	0.241735834596778	0
5904980	-68.233	-63.981	24634.5548611111	"2017-06-12 13:00:00"	-0.0372	33.83	393.2	4.76	0	2017	6	12	2.21764598173627	-0.592631666753651	0
5904980	-68.211	-63.943	24644.5666666667	"2017-06-22 13:00:00"	-0.7092	33.7565	387.4	7.64	0	2017	6	22	2.85580763587309	-1.11429565509355	0
5904980	-68.125	-64.093	24654.7791666667	"2017-07-02 18:00:00"	-0.9214	33.8187	388.4	7.64	0	2017	7	2	3.93831145744772	-0.911279979631305	0
5904980	-68.176	-64.553	24664.9305555555	"2017-07-12 22:00:00"	-1.41	33.8579	397.6	7.4	0	2017	7	12	4.13565757458343	-1.53303740573394	0
5904980	-68.494	-64.087	24675.1430555555	"2017-07-23 03:00:00"	-1.2978	33.8803	396.4	7.94	0	2017	7	23	1.34335236883189	-1.75055996087194	0
5904980	-67.009	-64.085	24685.2770833333	"2017-08-02 06:00:00"	-1.6742	33.8249	401.3	7.89	0	2017	8	2	4.31202683599053	-1.5344127657032	27.410586544985
5904980	-66.467	-63.044	24695.5243055555	"2017-08-12 12:00:00"	-1.784	33.7828	390.2	7.53	0	2017	8	12	2.89465745738606	-1.79999995976686	0
5904980	-65.267	-62.382	24705.6777777778	"2017-08-22 16:00:00"	-1.8223	33.8236	394.4	21.81	0	2017	8	22	3.80629921540531	-0.811443821862811	0
5904980	-64.088	-61.731	24715.6527777778	"2017-09-01 15:00:00"	-1.7966	33.7855	386.6	21.51	0	2017	9	1	9.11205688273169	-0.751769903196619	0.172410365815315
5904980	-62.906	-61.079	24725.6472222222	"2017-09-11 15:00:00"	-1.7559	33.9027	394.6	5.55	0	2017	9	11	8.50528717953626	-0.845263661106883	0
5904980	-61.726	-60.427	24735.6305555556	"2017-09-21 15:00:00"	-1.2649	33.8105	387.8	7.41	0	2017	9	21	6.7523214545184	-1.30167645090526	0
5904980	-61.568	-60.312	24745.8256944445	"2017-10-01 19:00:00"	-1.4434	33.8566	385.5	6.82	0	2017	10	1	7.8645244371389	-0.464959989607331	0
5904980	-62.377	-60.494	24756.0583333333	"2017-10-12 01:00:00"	-0.9218	33.8224	380.6	6.38	0	2017	10	12	9.14696727461583	-0.518479988411064	0
5904980	-62.182	-60.788	24766.1868055556	"2017-10-22 04:00:00"	-1.0238	33.8243	370.1	6.41	0	2017	10	22	10.0560729073533	-0.341626232364055	0
5904980	-61.435	-60.798	24776.4277777778	"2017-11-01 10:00:00"	-1.0104	33.8419	348.8	4.84	0	2017	11	1	11.016730204417	-0.918660779466332	0
5904980	-60.907	-60.927	24786.5833333334	"2017-11-11 14:00:00"	-0.8678	33.8253	353.5	7.67	0	2017	11	11	7.27626479297789	-0.8784012603662	0
5904980	-60.69	-60.843	24796.7375	"2017-11-21 17:00:00"	-0.8328	33.65	364.7	7.71	0	2017	11	21	20.2763645803482	-0.557212787545323	0
5904980	-60.611	-60.743	24806.8444444444	"2017-12-01 20:00:00"	-0.2495	33.7497	368.3	4.1	0	2017	12	1	8.3750725682502	-0.13611135695767	0
5904980	-61.207	-60.251	24817.0326388889	NA	0.0484	33.6828	367.4	7.03	0	NA	NA	NA	NA	NA	NA
5904980	-59.411	-60.446	24898.3	"2018-03-03 07:00:00"	3.2617	33.6325	402.2	7.77	0	2018	3	3	3.32358096090928	3.20130680844522	0
5904980	-58.938	-60.638	24908.4451388889	"2018-03-13 10:00:00"	3.0974	33.6115	403.1	7.67	0	2018	3	13	7.33242246137903	3.22269512796716	0
5904980	-57.571	-60.717	24918.6340277778	"2018-03-23 15:00:00"	2.5831	33.6376	385.9	6.96	0	2018	3	23	8.6446631975488	2.62066042142367	0
5904980	-57.744	-60.996	24928.6680555556	"2018-04-02 16:00:00"	1.987	33.6702	386.6	7.47	0	2018	4	2	15.2783412627715	1.7288399613574	0
5904980	-58.951	-61.075	24938.7888888889	"2018-04-12 18:00:00"	1.5147	33.7246	381.3	7.16	0	2018	4	12	5.77413781170259	1.15644797415137	0
5904980	-60.103	-61.068	24948.8645833334	"2018-04-22 20:00:00"	1.4981	33.7135	378.2	6	0	2018	4	22	9.48207520568205	1.23435933240992	0
5904980	-58.803	-60.813	24969.2388888889	"2018-05-13 05:00:00"	0.4494	33.833	396.9	7.01	0	2018	5	13	15.1646949003752	0.178503036010146	0
5904980	-59.332	-61.193	24979.3715277778	"2018-05-23 08:00:00"	0.3173	33.8277	399	7.3	0	2018	5	23	5.55884008378355	-0.249612154420732	0
5904980	-59.113	-60.938	24989.5604166667	"2018-06-02 13:00:00"	0.0214	33.8538	402	7.77	0	2018	6	2	8.188999642139	0.0580409587026826	0
5904980	-58.74	-60.855	24999.6979166666	"2018-06-12 16:00:00"	-0.0781	33.9349	407.1	7.57	0	2018	6	12	4.42796588750982	-0.26068799417317	0
5904980	-57.467	-60.727	25009.9402777777	"2018-06-22 22:00:00"	-0.2941	33.796	400.8	5.85	0	2018	6	22	5.75723498081648	-0.576197107120986	0
5904980	-57.428	-61.084	25020.0979166667	"2018-07-03 02:00:00"	-0.967	33.8878	397.7	6.59	0	2018	7	3	9.01013952469485	-1.17139069381738	0
5904980	-58.05	-61.082	25030.3236111111	"2018-07-13 07:00:00"	-1.2479	33.9632	410.3	7.51	0	2018	7	13	5.04631367480941	-1.27392397152558	0
5904980	-58.454	-60.922	25040.4909722222	"2018-07-23 11:00:00"	-1.2666	33.8945	407.1	7.72	0	2018	7	23	5.25982420174123	-0.894291820011021	0
5904980	-58.727	-60.617	25050.6986111111	"2018-08-02 16:00:00"	-1.4148	33.8846	411	7.69	0	2018	8	2	7.02435940766649	-1.33906941006946	0
5904980	-58.243	-60.248	25060.8701388889	"2018-08-12 20:00:00"	-1.432	33.8589	401.4	7.88	0	2018	8	12	4.98379117868847	-1.78561340008843	0
5904980	-59.968	-60.049	25092.5013888889	"2018-09-13 12:00:00"	-1.0771	33.8564	399.7	6.79	0	2018	9	13	12.1340538330255	-1.10923645520664	0
5904980	-58.856	-60.528	25102.6486111111	"2018-09-23 15:00:00"	-0.9201	33.8344	387.1	6.56	0	2018	9	23	16.464197526571	-1.26142509180495	0
5904980	-58.041	-60.416	25112.8854166666	"2018-10-03 21:00:00"	-1.126	33.8456	386.1	6.44	0	2018	10	3	6.27350604323644	-1.08373789577657	0
5904980	-58.399	-60.057	25123.0902777778	"2018-10-14 02:00:00"	-1.0776	33.8295	379.4	7.45	0	2018	10	14	3.63662491245695	-0.72839102371919	0
5904856	-69.096	-64.14	24470.5069444445	"2016-12-30 12:00:00"	1.332	33.8951	408.8	6.11	0	2016	12	30	9.66273235329362	1.4476903676416	0
5904856	-67.711	-63.967	24480.4986111111	"2017-01-09 11:00:00"	1.9912	33.8953	395.3	4.17	0	2017	1	9	2.93798194114766	1.85103995862603	0
5904856	-65.761	-63.394	24490.5069444445	"2017-01-19 12:00:00"	2.9642	33.8671	410.8	6.4	0	2017	1	19	2.80730183002287	2.97037369360698	0
5904856	-64.399	-63.067	24500.5159722222	"2017-01-29 12:00:00"	2.8692	33.8478	406.5	7.54	0	2017	1	29	12.3647482776761	2.16999995149672	0
5904856	-63.997	-62.331	24510.5270833333	"2017-02-08 12:00:00"	3.0924	33.8315	440.7	6.07	0	2017	2	8	9.54350649829716	3.43730552317023	0
5904856	-63.811	-61.443	24520.6222222223	"2017-02-18 14:00:00"	3.4611	33.8129	405.9	7.57	0	2017	2	18	13.7662827647965	3.56911992022396	0
5904856	-64.366	-61.394	24530.7743055555	"2017-02-28 18:00:00"	3.1908	33.7566	390.7	4.73	0	2017	2	28	8.79111926015464	3.21511992813647	0
5904856	-63.826	-61.861	24540.9743055556	"2017-03-10 23:00:00"	2.4098	33.7048	391.4	7.18	0	2017	3	10	6.65584057107515	2.56671994262933	0
5904856	-62.767	-61.072	24550.9548611111	"2017-03-20 22:00:00"	2.4849	33.6684	403.3	7.53	0	2017	3	20	9.92445480162514	2.66239578049081	0
5904856	-61.898	-61.466	24561.0590277778	"2017-03-31 01:00:00"	2.471	33.7869	384.2	6.71	0	2017	3	31	5.41002565214789	2.37154506699184	0
5904856	-60.752	-61.027	24571.0756944445	"2017-04-10 01:00:00"	2.2369	33.7511	392.5	6.68	0	2017	4	10	4.61375140692436	1.98436315564602	0
5904856	-60.561	-60.312	24581.1409722222	"2017-04-20 03:00:00"	1.9329	33.7592	387.1	7.8	0	2017	4	20	3.99874331515824	1.77878556024105	0
5904856	-59.955	-60.21	24591.1930555556	"2017-04-30 04:00:00"	1.0192	33.7883	387.8	7.47	0	2017	4	30	12.2680850853319	1.4805599669069	0
5904856	-58.154	-60.443	24601.2395833334	"2017-05-10 05:00:00"	0.9486	33.8514	393.6	7.66	0	2017	5	10	4.03629458758528	0.627026545984864	0
5904856	-57.735	-60.962	24611.3513888889	"2017-05-20 08:00:00"	0.935	33.8163	396.5	4.62	0	2017	5	20	5.63820239360833	0.849342381015714	0
5904856	-57.961	-61.269	24621.4895833334	"2017-05-30 11:00:00"	0.2317	33.8717	401.1	7.6	0	2017	5	30	3.01178310517471	0.103218557692887	0
5904856	-56.039	-60.508	24631.4916666667	"2017-06-09 11:00:00"	-0.0889	33.9269	409	7.67	0	2017	6	9	8.5384410853766	-0.0541001587907725	0
5904856	-56.534	-60.048	24641.58125	"2017-06-19 13:00:00"	-0.1425	33.8006	402.9	7.76	0	2017	6	19	5.71434051894167	-0.509399988614028	0
5904859	-109.087	-69.659	24477.4423611111	"2017-01-06 10:00:00"	-0.1321	33.1431	403.5	7.18	0	2017	1	6	5.94621181697224	0.396786551131123	0
5904859	-108.843	-69.612	24487.4354166667	"2017-01-16 10:00:00"	0.4908	33.2573	395.1	7.06	0	2017	1	16	5.33296002980275	0.649186865489546	0
5904859	-108.762	-69.706	24497.4590277778	"2017-01-26 11:00:00"	0.5222	33.1788	404.4	6.9	0	2017	1	26	4.08967435761404	0.478799989297981	0
5904859	-108.599	-69.99	24507.4694444444	"2017-02-05 11:00:00"	-0.129	33.0371	369.5	7.35	0	2017	2	5	6.35368176381332	0.295198393401809	0
5904859	-107.92	-70.282	24517.4729166667	"2017-02-15 11:00:00"	0.0692	32.6837	392.6	7.87	0	2017	2	15	12.4991445694444	-0.841060781200828	0
5904859	-107.006	-70.26	24527.4972222223	"2017-02-25 11:00:00"	-0.3557	32.4624	378.2	7.53	0	2017	2	25	2.43927198465437	-0.787469582398686	0
5904859	-106.368	-70.102	24537.5895833333	"2017-03-07 14:00:00"	-0.3069	32.5698	384	7.32	0	2017	3	7	4.41386376451925	-0.608451506400054	0
5904859	-106.335	-69.993	24547.6125	"2017-03-17 14:00:00"	-0.4374	32.8886	377.3	7.81	0	2017	3	17	9.17977878552151	-0.504086388732782	0
5904859	-105.983	-69.858	24557.6520833333	"2017-03-27 15:00:00"	-0.3438	33.0486	370.1	7.22	0	2017	3	27	3.48479140785049	-0.540572467917266	0
5904859	-105.408	-69.444	24567.7409722222	"2017-04-06 17:00:00"	-0.7377	33.0824	361.2	7.82	0	2017	4	6	4.19467943352298	-0.43807135020835	0
5904859	-105.596	-69.083	24577.88125	"2017-04-16 21:00:00"	-0.2763	33.5151	374.7	7.44	0	2017	4	16	4.48318908214861	-0.790340462334511	0
5904859	-105.804	-69.277	24587.8881944445	"2017-04-26 21:00:00"	-0.1498	33.645	373.3	6.97	0	2017	4	26	4.13691277562519	-0.412893430771113	0
5904859	-106.313	-69.533	24597.9506944445	"2017-05-06 22:00:00"	-0.6503	33.6537	377.8	7.61	0	2017	5	6	7.059175965778	-0.594563186710477	0
5904859	-106.041	-69.455	24607.9736111111	"2017-05-16 23:00:00"	-1.1597	33.6333	377	7.77	0	2017	5	16	2.8563207162823	-1.13824637455821	0
5904859	-105.662	-69.486	24618.0048611111	NA	-1.5996	33.6093	379.8	7.32	0	NA	NA	NA	NA	NA	NA
5905991	-47.479	-64.172	25229.66875	"2019-01-28 16:00:00"	-1.2332	33.3558	375.3	11.7	0	2019	1	28	3.94701445229268	-1.0191999772191	5.69325050490895
5905991	-46.244	-63.937	25239.6645833333	"2019-02-07 15:00:00"	-1.3759	32.9444	380.6	7.2	0	2019	2	7	9.11132481618454	-0.895800939977295	5.47075585068635
5905991	-45.132	-63.819	25249.6875	"2019-02-17 16:00:00"	-0.9431	32.959	409.5	6.86	0	2019	2	17	5.55708084714909	-0.326257272707584	0
5905991	-44.173	-63.711	25259.8006944444	"2019-02-27 19:00:00"	-0.7137	33.2616	394.9	7.69	0	2019	2	27	4.57083997075799	-0.537477107986451	0
5905991	-43.837	-63.673	25269.9319444444	"2019-03-09 22:00:00"	-0.9603	33.4223	396.2	7.59	0	2019	3	9	5.96047430918343	0.0446963190009617	0
5905991	-43.495	-63.662	25280.00625	NA	-0.71	33.5418	395	6.59	0	NA	NA	NA	NA	NA	NA
5905991	-43.034	-63.637	25290.0451388889	"2019-03-30 01:00:00"	-1.0595	33.7406	390.6	7.37	0	2019	3	30	3.67807764122753	-1.52654940587896	0
5905991	-42.168	-63.446	25300.1597222222	"2019-04-09 03:00:00"	-1.4266	33.8704	390.3	5.94	0	2019	4	9	NA	NA	NA
5905991	-41.698	-63.301	25310.1840277778	"2019-04-19 04:00:00"	-1.4244	33.9228	388.6	7.53	0	2019	4	19	NA	NA	NA
5905991	-41.265	-63.013	25320.2736111111	"2019-04-29 06:00:00"	-1.7176	33.9816	387.3	7	0	2019	4	29	NA	NA	NA
5905991	-41.033	-62.954	25330.2743055555	"2019-05-09 06:00:00"	-1.8478	33.9745	405.7	21.25	0	2019	5	9	NA	NA	NA
5905991	-40.801	-62.895	25340.2423611111	"2019-05-19 05:00:00"	-1.8611	34.029	408.3	21.72	0	2019	5	19	NA	NA	NA
5905991	-40.569	-62.836	25350.2458333333	"2019-05-29 05:00:00"	-1.8482	34.0689	407.3	21.35	0	2019	5	29	NA	NA	NA
5905991	-40.338	-62.777	25360.2152777778	"2019-06-08 05:00:00"	-1.8646	34.135	406.6	21.12	0	2019	6	8	NA	NA	NA
5905991	-40.105	-62.718	25370.2159722223	"2019-06-18 05:00:00"	-1.866	34.1837	403.2	21.81	0	2019	6	18	NA	NA	NA
5905991	-39.874	-62.659	25380.1902777777	"2019-06-28 04:00:00"	-1.8578	34.2427	406.1	21.65	0	2019	6	28	NA	NA	NA
5905991	-39.642	-62.6	25390.1923611111	"2019-07-08 04:00:00"	-1.8614	34.274	404.4	21.48	0	2019	7	8	NA	NA	NA
5905991	-39.41	-62.541	25400.1555555556	"2019-07-18 03:00:00"	-1.8498	34.3113	405.4	21.78	0	2019	7	18	NA	NA	NA
5905991	-39.178	-62.482	25410.1520833333	"2019-07-28 03:00:00"	-1.8535	34.2975	409.2	21.64	0	2019	7	28	NA	NA	NA
5905991	-38.947	-62.423	25420.1020833333	"2019-08-07 02:00:00"	-1.854	34.2748	409	20.63	0	2019	8	7	NA	NA	NA
5905991	-38.715	-62.364	25430.1048611111	"2019-08-17 02:00:00"	-1.8502	34.2598	410.2	21.81	0	2019	8	17	NA	NA	NA
5905991	-38.254	-62.246	25449.9423611111	"2019-09-05 22:00:00"	-1.8599	34.2403	404.6	21.98	0	2019	9	5	NA	NA	NA
5905991	-38.023	-62.188	25459.9069444444	"2019-09-15 21:00:00"	-1.8133	34.2752	408.5	20.44	0	2019	9	15	NA	NA	NA
5905991	-37.791	-62.129	25469.9013888889	"2019-09-25 21:00:00"	-1.8148	34.3085	411.8	23.86	0	2019	9	25	NA	NA	NA
5905991	-37.559	-62.07	25479.8743055556	"2019-10-05 20:00:00"	-1.8079	34.2892	414.4	19.26	0	2019	10	5	NA	NA	NA
5905991	-37.327	-62.01	25489.8673611111	"2019-10-15 20:00:00"	-1.8475	34.2793	411.4	19.16	0	2019	10	15	NA	NA	NA
5905991	-37.096	-61.952	25499.8263888889	"2019-10-25 19:00:00"	-1.8061	34.2533	409	22.88	0	2019	10	25	NA	NA	NA
5905991	-36.864	-61.893	25509.8229166666	"2019-11-04 19:00:00"	-1.8183	34.1878	404.9	21.58	0	2019	11	4	NA	NA	NA
5905991	-36.633	-61.834	25519.7784722223	"2019-11-14 18:00:00"	-1.7703	34.172	399.8	21.13	0	2019	11	14	NA	NA	NA
5905991	-36.401	-61.775	25529.7701388889	"2019-11-24 18:00:00"	-1.2991	34.1782	406.1	4	0	2019	11	24	NA	NA	NA
5905991	-36.169	-61.716	25539.7361111111	"2019-12-04 17:00:00"	-1.6597	34.0544	383.9	5.5	0	2019	12	4	NA	NA	NA
5905991	-35.939	-61.657	25549.6708333333	"2019-12-14 16:00:00"	-1.3918	33.9051	375.6	7.11	0	2019	12	14	NA	NA	NA
5905991	-36.135	-61.515	25570.0270833333	NA	-0.7025	33.5374	308.1	7.29	0	NA	NA	NA	NA	NA	NA
5905379	149.958	-65.37	24871.1798611111	"2018-02-04 04:00:00"	-0.2571	33.8628	373.8	10.46	0	2018	2	4	3.13150527638798	0.236333594717527	3.495182889585
5905379	151.605	-65.233	24881.2243055556	"2018-02-14 05:00:00"	0.2903	33.503	372.6	7.54	0	2018	2	14	6.04085853234483	-0.72410558381498	0
5905379	151.576	-65.101	24891.3534722222	"2018-02-24 08:00:00"	0.5129	33.6735	383.7	7.64	0	2018	2	24	2.21972275129243	-0.260228154183448	0
5905379	155.974	-65.774	24972.0965277777	"2018-05-16 02:00:00"	-1.8329	33.9978	401.2	21.6	0	2018	5	16	2.70333877293202	-1.69999996200204	88.6219670550063
5905379	156.121	-65.682	24982.06875	"2018-05-26 01:00:00"	-1.8281	33.9158	400.9	21.9	0	2018	5	26	1.21869595741591	-1.73227996128052	81.0591097762675
5905379	156.269	-65.591	24992.0520833334	"2018-06-05 01:00:00"	-1.839	34.0136	404.9	20.05	0	2018	6	5	2.26306705835146	-1.49591996656358	71.5870913433342
5905379	156.416	-65.5	25002.0506944444	"2018-06-15 01:00:00"	-1.8454	34.1817	418.1	21.38	0	2018	6	15	2.70372839732557	-1.62999996356666	91.3073713066306
5905379	156.564	-65.409	25012.0215277778	NA	-1.8324	34.1796	416.8	21.49	0	NA	NA	NA	NA	NA	NA
5905379	156.711	-65.317	25022.0243055555	NA	-1.8633	34.1644	415.9	21.92	0	NA	NA	NA	NA	NA	NA
5905379	156.859	-65.226	25032.0034722222	NA	-1.8295	34.1403	435.6	21.76	0	NA	NA	NA	NA	NA	NA
5905379	157.006	-65.135	25042.0055555556	NA	-1.8366	34.17	435	21.29	0	NA	NA	NA	NA	NA	NA
5905379	157.154	-65.043	25051.9826388889	"2018-08-03 23:00:00"	-1.8106	34.1743	437.1	20.86	0	2018	8	3	1.35560715620446	-1.76671996051073	80.298230295226
5905379	157.301	-64.952	25061.98125	"2018-08-13 23:00:00"	-1.7548	34.1927	445.8	7.29	0	2018	8	13	1.89180310664322	-1.74307996103913	85.5112793108017
5905379	157.449	-64.861	25071.9583333334	"2018-08-23 23:00:00"	-1.8098	34.1226	463.6	11.62	0	2018	8	23	1.64433648558846	-1.74279420104551	85.4093318351789
5905379	157.597	-64.769	25081.9625	"2018-09-02 23:00:00"	-1.7609	34.1407	464	6.04	0	2018	9	2	2.76017994050633	-1.719999961555	75.4834997699058
5905379	157.744	-64.678	25091.9451388889	"2018-09-12 22:00:00"	-1.7057	33.9714	473	7.81	0	2018	9	12	2.33654462858399	-1.63735996340215	54.9403944861053
5905379	158.254	-64.579	25102.2138888889	"2018-09-23 05:00:00"	-1.7893	34.0544	457.4	20.98	0	2018	9	23	1.3398476437479	-1.72999996133149	79.2139231357505
5905379	158.75	-64.483	25112.1888888889	"2018-10-03 04:00:00"	-1.8231	34.058	458.4	21.41	0	2018	10	3	2.73029021122673	-1.75431996078789	80.8641184922238
5905379	159.247	-64.387	25122.1881944444	"2018-10-13 04:00:00"	-1.8207	34.181	448.2	21.29	0	2018	10	13	3.31881436993157	-1.77047996042669	84.275698559627
5905379	159.743	-64.291	25132.1611111111	"2018-10-23 03:00:00"	-1.8117	34.331	446.5	21.58	0	2018	10	23	2.76717015446109	-1.72841404136694	58.8011978865471
